Azimuth,Elevation,Latitude,Longitude,Hour,Min,Sec,Jday
51.0432823883081,81.3823806807419,20.588448567935,20.588448567935,13,22,4.99098926782608,2456980.05700221
49.2009750777957,81.3239409309085,20.5420109019936,20.5420109019936,13,22,5.99098384380341,2456980.05701378
47.3855390805683,81.2567449460605,20.4954492767497,20.4954492767497,13,22,6.99101865291595,2456980.05702536
45.5999736975323,81.1810024757991,20.4487634584181,20.4487634584181,13,22,7.99101322889328,2456980.05703693
43.846942983527,81.0969434325305,20.4019527076578,20.4019527076578,13,22,8.99100780487061,2456980.05704851
42.1287729467359,81.0048135709902,20.3550164482346,20.3550164482346,13,22,9.99100238084793,2456980.05706008
40.447447182736,80.9048718606537,20.3079541023276,20.3079541023276,13,22,10.9909969568253,2456980.05707166
38.8046111364124,80.7973875905199,20.2607650875926,20.2607650875926,13,22,11.9909915328026,2456980.05708323
37.2015823537663,80.6826375894523,20.2134488183931,20.2134488183931,13,22,12.9909861087799,2456980.0570948
35.639363527487,80.5609038821427,20.1660045386061,20.1660045386061,13,22,13.9910209178925,2456980.05710638
34.1186699688209,80.4324702240975,20.1184319927823,20.1184319927823,13,22,14.9910154938698,2456980.05711795
32.6399387598844,80.2976215455444,20.0707304172709,20.0707304172709,13,22,15.9910100698471,2456980.05712953
31.2033609056161,80.1566409360961,20.0228992130453,20.0228992130453,13,22,16.9910046458244,2456980.0571411
29.8089039499154,80.0098082364051,19.9749377789273,19.9749377789273,13,22,17.9909992218018,2456980.05715267
28.4563369004215,79.8573986049051,19.9268455090667,19.9268455090667,13,22,18.9909937977791,2456980.05716425
27.1452548349845,79.6996813134727,19.8786217941665,19.8786217941665,13,22,19.9909883737564,2456980.05717582
25.8751005378339,79.5369189607124,19.8302658547098,19.8302658547098,13,22,20.991023182869,2456980.0571874
24.6451954313783,79.3693659008807,19.7817774100346,19.7817774100346,13,22,21.9910177588463,2456980.05719897
23.4547479136261,79.1972688529044,19.733155673622,19.733155673622,13,22,22.9910123348236,2456980.05721054
22.3028811534793,79.0208656599619,19.6844000217552,19.6844000217552,13,22,23.9910069108009,2456980.05722212
21.1886486074021,78.840385206033,19.6355098288287,19.6355098288287,13,22,24.9910014867783,2456980.05723369
20.1110498123463,78.6560472579154,19.5864844648218,19.5864844648218,13,22,25.9909960627556,2456980.05724527
19.0690444568743,78.4680624113218,19.5373232948596,19.5373232948596,13,22,26.9909906387329,2456980.05725684
18.0615648129542,78.2766321233236,19.4880256825272,19.4880256825272,13,22,27.9909852147102,2456980.05726841
17.0875245446306,78.0819489560499,19.4385908189215,19.4385908189215,13,22,28.9910200238228,2456980.05727999
16.1458358905652,77.8841962115695,19.3890183963095,19.3890183963095,13,22,29.9910145998001,2456980.05729156
15.2354057795776,77.6835489619757,19.3393075971698,19.3393075971698,13,22,30.9910091757774,2456980.05730314
14.3551504811858,77.4801737527072,19.2894577695098,19.2894577695098,13,22,31.9910037517548,2456980.05731471
13.503999220982,77.2742290237056,19.2394682580153,19.2394682580153,13,22,32.9909983277321,2456980.05732628
12.6808987889704,77.0658654106362,19.1893384035974,19.1893384035974,13,22,33.9909929037094,2456980.05733786
11.8848172684002,76.8552260591157,19.1390675425459,19.1390675425459,13,22,34.9909874796867,2456980.05734943
11.1147452419276,76.6424470305451,19.0886548393276,19.0886548393276,13,22,35.9910222887993,2456980.05736101
10.3697052251761,76.4276572769316,19.038099959828,19.038099959828,13,22,36.9910168647766,2456980.05737258
9.64874264730027,76.2109794952371,18.987402060809,18.987402060809,13,22,37.9910114407539,2456980.05738416
8.95093426667388,75.9925300845748,18.9365604631393,18.9365604631393,13,22,38.9910060167313,2456980.05739573
8.27538719305397,75.7724195485451,18.8855744850273,18.8855744850273,13,22,39.9910005927086,2456980.0574073
7.62123931151439,75.5507527991579,18.8344434390693,18.8344434390693,13,22,40.9909951686859,2456980.05741888
6.9876594674242,75.3276294485839,18.7831666351486,18.7831666351486,13,22,41.9909897446632,2456980.05743045
6.37384736168347,75.1031440917457,18.7317433791537,18.7317433791537,13,22,42.9909843206406,2456980.05744203
